AGE	INCOME	GENDER	MARITAL	NUMKIDS	NUMCARDS	HOWPAID	MORTGAGE	STORECARDS	LOANS
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
26	23652	"m"	"single"	0	1	"monthly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
21	23646	"f"	"married"	2	0	"weekly"	"y"	1	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
43	23644	"f"	"married"	2	3	"monthly"	"y"	5	1
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
18	23643	"m"	"married"	1	2	"weekly"	"y"	3	2
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
25	23628	"m"	"single"	0	3	"monthly"	"y"	3	1
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
48	23620	"m"	"married"	2	4	"weekly"	"y"	4	2
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
23	23604	"m"	"single"	1	2	"monthly"	"y"	3	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
20	23600	"m"	"married"	2	1	"weekly"	"y"	1	1
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
24	23599	"m"	"married"	2	1	"monthly"	"y"	2	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
47	23590	"m"	"divsepwid"	4	6	"weekly"	"n"	4	2
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23583	"f"	"single"	1	3	"monthly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
23	23578	"f"	"single"	0	2	"weekly"	"y"	1	1
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
22	23567	"m"	"married"	2	0	"weekly"	"y"	1	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
24	23566	"m"	"married"	2	0	"weekly"	"y"	3	2
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
45	23565	"f"	"divsepwid"	4	5	"weekly"	"y"	5	3
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
41	23546	"f"	"married"	2	4	"weekly"	"y"	5	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
25	23537	"f"	"single"	1	1	"monthly"	"y"	3	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
22	23536	"f"	"single"	0	2	"monthly"	"y"	1	1
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	3	2
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
24	23518	"m"	"single"	0	2	"monthly"	"y"	3	1
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
25	23515	"m"	"married"	1	2	"monthly"	"y"	2	2
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
21	23514	"f"	"married"	1	2	"monthly"	"y"	3	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
24	23469	"m"	"single"	1	1	"weekly"	"y"	1	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
25	23465	"f"	"married"	1	2	"monthly"	"y"	2	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23463	"f"	"married"	2	2	"monthly"	"y"	1	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
21	23452	"m"	"single"	1	1	"weekly"	"n"	2	1
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	4	3
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
25	23435	"m"	"married"	2	0	"weekly"	"y"	1	2
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
23	23428	"m"	"single"	0	1	"monthly"	"n"	2	1
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
22	23428	"f"	"married"	2	0	"weekly"	"y"	3	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
42	23414	"m"	"married"	3	3	"monthly"	"y"	4	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
22	23392	"m"	"married"	1	2	"monthly"	"y"	1	2
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
23	23378	"f"	"single"	0	1	"weekly"	"y"	1	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
49	23371	"m"	"married"	2	3	"monthly"	"y"	5	1
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	4	3
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
50	23363	"m"	"married"	2	3	"weekly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
40	23361	"m"	"married"	2	3	"monthly"	"y"	5	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23348	"f"	"single"	1	1	"monthly"	"n"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
24	23339	"m"	"married"	1	2	"weekly"	"y"	2	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
20	23335	"f"	"single"	1	1	"monthly"	"n"	1	1
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	5	3
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23323	"m"	"single"	0	3	"monthly"	"y"	2	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
22	23305	"f"	"married"	2	1	"weekly"	"y"	1	1
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
21	23305	"m"	"married"	2	1	"weekly"	"y"	2	2
47	23299	"m"	"married"	2	3	"monthly"	"y"	5	1
47	23299	"m"	"married"	2	3	"monthly"	"y"	5	1
